Pcr,Stock,Name,종가,시가,고가,저가,대용가,거래량,거래대금,PER,PSR,PBR,PCR,P/EBITDAPS,Dividend Yield,Volatility
310123,4370,(주)농심,318000.00 ,314500.00 ,318500.00 ,311500.00 ,251200.00 ,28832.00 ,9074081000.00 ,19.82 ,0.87 ,0.99 ,10.01 ,11.34 ,1.20 ,20.60 
310140,3230,삼양식품(주),90800.00 ,90200.00 ,91000.00 ,90100.00 ,66820.00 ,16439.00 ,1488374400.00 ,11.81 ,1.07 ,2.18 ,9.73 ,7.53 ,0.88 ,25.57 
310301,7310,(주)오뚜기,541000.00 ,542000.00 ,544000.00 ,540000.00 ,421980.00 ,4892.00 ,2649243000.00 ,13.33 ,0.80 ,1.56 ,40.89 ,8.15 ,1.37 ,17.18 
350338,4000,롯데정밀화학(주),67600.00 ,67400.00 ,68500.00 ,66700.00 ,52180.00 ,208520.00 ,14099015600.00 ,10.70 ,1.37 ,1.15 ,6.75 ,7.04 ,2.19 ,47.09 
350354,990,(주)DB하이텍,60600.00 ,62400.00 ,62500.00 ,60300.00 ,47420.00 ,1075804.00 ,65628702100.00 ,15.89 ,2.81 ,3.49 ,8.06 ,7.49 ,0.56 ,48.88 
350559,5250,(주)녹십자홀딩스,34950.00 ,35200.00 ,35200.00 ,34700.00 ,26080.00 ,188283.00 ,6574646350.00 ,31.49 ,21.05 ,2.77 ,33.60 ,36.70 ,1.37 ,71.45 
350893,880,(주)한화,31350.00 ,31450.00 ,31700.00 ,31300.00 ,23860.00 ,204610.00 ,6435416850.00 ,19.51 ,0.72 ,0.90 ,6.40 ,10.83 ,2.05 ,40.32 
351113,14680,(주)한솔케미칼,240500.00 ,240500.00 ,244500.00 ,240000.00 ,187590.00 ,31085.00 ,7486803500.00 ,25.37 ,5.83 ,5.52 ,19.98 ,17.68 ,0.73 ,40.55 
351350,11780,금호석유화학(주),218000.00 ,220000.00 ,221000.00 ,217000.00 ,158400.00 ,198066.00 ,43287795500.00 ,14.01 ,1.74 ,3.44 ,9.58 ,9.49 ,1.55 ,65.67 
355399,6280,(주)녹십자,334000.00 ,335500.00 ,337000.00 ,332000.00 ,241560.00 ,44477.00 ,14878341500.00 ,71.52 ,3.10 ,3.88 ,77.85 ,47.59 ,0.44 ,72.77 
361267,26960,(주)동서,30200.00 ,30200.00 ,30550.00 ,30200.00 ,21210.00 ,63477.00 ,1925551600.00 ,25.51 ,6.76 ,2.18 ,39.46 ,82.38 ,2.29 ,46.05 
370380,10130,고려아연(주),431500.00 ,430500.00 ,434500.00 ,430000.00 ,335400.00 ,22535.00 ,9755917500.00 ,13.59 ,1.35 ,1.23 ,19.03 ,7.63 ,3.26 ,31.72 
380130,12330,현대모비스(주),283500.00 ,285500.00 ,286000.00 ,283500.00 ,218120.00 ,356686.00 ,1.01E+11,22.70 ,1.15 ,1.18 ,17.43 ,14.63 ,1.34 ,43.89 
380687,11070,엘지이노텍(주),223500.00 ,228000.00 ,228000.00 ,223000.00 ,167610.00 ,109638.00 ,24617496500.00 ,28.36 ,0.57 ,2.67 ,6.79 ,4.93 ,0.31 ,43.19 
380725,5930,삼성전자(주),80000.00 ,80000.00 ,80400.00 ,79900.00 ,64080.00 ,8753097.00 ,7.01E+11,34.80 ,3.27 ,3.08 ,13.30 ,13.84 ,2.42 ,24.90 
380911,270,기아(주),90000.00 ,90900.00 ,92300.00 ,90000.00 ,66970.00 ,2567189.00 ,2.33E+11,47.15 ,1.05 ,1.73 ,96.21 ,13.24 ,1.10 ,46.88 
380954,5380,현대자동차(주),239000.00 ,243500.00 ,243500.00 ,239000.00 ,183920.00 ,829518.00 ,1.99E+11,119.14 ,1.24 ,1.35 ,8.11 ,17.44 ,1.18 ,45.09 
383511,660,에스케이하이닉스(주),122500.00 ,122500.00 ,123500.00 ,121500.00 ,94620.00 ,3983921.00 ,4.88E+11,19.87 ,2.74 ,1.92 ,7.69 ,6.83 ,0.90 ,36.61 
387586,90430,(주)아모레퍼시픽,249500.00 ,247000.00 ,249500.00 ,246500.00 ,193440.00 ,133731.00 ,33205489500.00 ,163.71 ,5.67 ,4.06 ,45.30 ,48.01 ,0.32 ,35.43 
388742,14820,동원시스템즈(주),43650.00 ,43650.00 ,43850.00 ,43400.00 ,32300.00 ,20305.00 ,885436950.00 ,27.56 ,1.93 ,2.85 ,19.32 ,14.47 ,1.36 ,56.79 
520047,51600,한전KPS(주),43100.00 ,42750.00 ,43500.00 ,42700.00 ,33340.00 ,211798.00 ,9168878250.00 ,22.58 ,1.49 ,1.86 ,26.15 ,11.00 ,2.66 ,30.36 
620084,4170,(주)신세계,282000.00 ,281000.00 ,283000.00 ,281000.00 ,219960.00 ,44229.00 ,12483707000.00 ,13.25 ,1.90 ,0.78 ,10.35 ,8.46 ,0.53 ,31.61 
622850,36570,(주)엔씨소프트,818000.00 ,831000.00 ,834000.00 ,816000.00 ,633840.00 ,74312.00 ,61057828000.00 ,26.86 ,7.52 ,5.68 ,22.61 ,18.48 ,0.98 ,35.37 
810045,7070,(주)지에스리테일,37550.00 ,37650.00 ,37650.00 ,37300.00 ,29480.00 ,197525.00 ,7401556350.00 ,15.81 ,0.34 ,1.30 ,3.94 ,3.48 ,2.40 ,27.09 
810193,30200,(주)케이티,31800.00 ,31500.00 ,31900.00 ,31500.00 ,25280.00 ,506921.00 ,16101926700.00 ,11.72 ,0.44 ,0.71 ,1.77 ,1.88 ,3.93 ,21.14 
820032,30000,(주)제일기획,25200.00 ,25500.00 ,25650.00 ,25150.00 ,19890.00 ,225603.00 ,5716992450.00 ,21.58 ,2.93 ,4.12 ,16.59 ,27.63 ,2.93 ,31.35 
820482,12750,(주)에스원,82600.00 ,82600.00 ,83000.00 ,82500.00 ,62700.00 ,45721.00 ,3783108100.00 ,21.01 ,1.28 ,3.36 ,8.38 ,7.81 ,2.69 ,21.61 
820717,18260,삼성에스디에스(주),186000.00 ,186000.00 ,186500.00 ,185000.00 ,145080.00 ,66114.00 ,12283299000.00 ,53.96 ,3.16 ,2.92 ,21.36 ,16.67 ,1.29 ,31.80 
C46093,178920,피아이첨단소재(주),54500.00 ,55600.00 ,55800.00 ,54300.00 ,42020.00 ,147161.00 ,8072940300.00 ,38.35 ,6.11 ,5.90 ,19.77 ,19.63 ,1.30 ,37.97 
C89248,111770,(주)영원무역,43900.00 ,43950.00 ,44150.00 ,43400.00 ,32630.00 ,58007.00 ,2534611900.00 ,32.35 ,1.69 ,1.55 ,13.01 ,15.55 ,1.13 ,42.10 
H32072,139480,(주)이마트,158000.00 ,158500.00 ,160000.00 ,158000.00 ,124020.00 ,119318.00 ,18953623500.00 ,8.00 ,0.30 ,0.49 ,4.86 ,5.32 ,1.22 ,34.90 
I66472,161390,한국타이어앤테크놀로지(주),51500.00 ,51900.00 ,52800.00 ,51500.00 ,38620.00 ,188477.00 ,9783427200.00 ,72.43 ,2.21 ,1.37 ,20.18 ,21.90 ,1.24 ,49.02 
IQ7228,271560,(주)오리온,119500.00 ,119500.00 ,121000.00 ,119500.00 ,93990.00 ,50696.00 ,6084881000.00 ,62.43 ,6.14 ,6.11 ,35.95 ,29.64 ,0.63 ,33.14 
IV0057,280360,롯데웰푸드(주),141000.00 ,139500.00 ,141000.00 ,138000.00 ,103230.00 ,6538.00 ,914858000.00 ,24.75 ,0.59 ,0.75 ,6.00 ,5.58 ,1.13 ,29.49 
L07656,185750,(주)종근당,140000.00 ,140500.00 ,141500.00 ,138500.00 ,101880.00 ,80792.00 ,11303235500.00 ,17.08 ,1.16 ,2.85 ,14.15 ,10.25 ,0.71 ,72.90 
1471,33780,(주)케이티앤지,82200.00 ,82600.00 ,82800.00 ,82000.00 ,66400.00 ,835703.00 ,68712422600.00 ,9.61 ,3.01 ,1.41 ,8.71 ,7.04 ,5.28 ,17.69 
64847,32640,(주)LG유플러스,14600.00 ,14550.00 ,14750.00 ,14250.00 ,11380.00 ,2385455.00 ,34504387100.00 ,14.09 ,0.52 ,0.98 ,2.71 ,2.13 ,3.08 ,25.24 
86512,69960,(주)현대백화점,81800.00 ,80300.00 ,81900.00 ,79600.00 ,63800.00 ,203680.00 ,16387646000.00 ,17.80 ,1.46 ,0.50 ,6.93 ,6.72 ,1.15 ,30.34 
88102,20000,(주)한섬,38800.00 ,39600.00 ,39650.00 ,38100.00 ,30550.00 ,230780.00 ,8922572850.00 ,9.86 ,0.71 ,0.95 ,5.61 ,5.41 ,1.03 ,36.81 
162210,51900,(주)LG생활건강,1720000.00 ,1750000.00 ,1765000.00 ,1703000.00 ,1410400.00 ,34778.00 ,59782087000.00 ,46.61 ,6.52 ,10.65 ,35.74 ,32.88 ,0.60 ,27.14 
163890,86280,현대글로비스(주),199000.00 ,198000.00 ,201500.00 ,196500.00 ,148370.00 ,132604.00 ,26356529000.00 ,14.31 ,0.58 ,1.76 ,9.67 ,9.41 ,1.76 ,50.28 
170258,57050,(주)현대홈쇼핑,86200.00 ,90800.00 ,91500.00 ,85400.00 ,68780.00 ,45052.00 ,3918145200.00 ,15.40 ,0.91 ,0.71 ,6.22 ,5.92 ,2.43 ,30.81 
208389,69260,티케이지휴켐스(주),22400.00 ,22800.00 ,22850.00 ,22100.00 ,17480.00 ,445397.00 ,9950802300.00 ,17.45 ,1.45 ,1.39 ,9.54 ,6.79 ,4.19 ,50.72 
251763,68270,(주)셀트리온,262000.00 ,264000.00 ,265500.00 ,258000.00 ,196840.00 ,663968.00 ,1.73E+11,68.97 ,20.73 ,15.15 ,109.73 ,40.43 ,0.01 ,46.16 
310123,4370,(주)농심,307000.00 ,308500.00 ,314000.00 ,302500.00 ,248400.00 ,47074.00 ,14415541000.00 ,19.13 ,0.84 ,0.95 ,9.67 ,10.95 ,1.24 ,20.37 
310140,3230,삼양식품(주),88500.00 ,89700.00 ,89700.00 ,88000.00 ,66600.00 ,44984.00 ,3988208000.00 ,11.51 ,1.05 ,2.12 ,9.48 ,7.34 ,0.90 ,25.35 
310301,7310,(주)오뚜기,524000.00 ,533000.00 ,534000.00 ,520000.00 ,416520.00 ,15658.00 ,8225621000.00 ,12.91 ,0.77 ,1.51 ,39.61 ,7.90 ,1.41 ,17.14 
350338,4000,롯데정밀화학(주),67000.00 ,65400.00 ,67200.00 ,64700.00 ,51790.00 ,208182.00 ,13737089500.00 ,10.61 ,1.35 ,1.14 ,6.69 ,6.97 ,2.21 ,43.04 
350354,990,(주)DB하이텍,60600.00 ,58900.00 ,60900.00 ,58300.00 ,45520.00 ,940510.00 ,56036839700.00 ,15.89 ,2.81 ,3.49 ,8.06 ,7.49 ,0.56 ,48.57 
350559,5250,(주)녹십자홀딩스,33350.00 ,33850.00 ,34300.00 ,33200.00 ,25080.00 ,204278.00 ,6853175850.00 ,30.05 ,20.09 ,2.64 ,32.06 ,35.02 ,1.43 ,71.44 
350893,880,(주)한화,30000.00 ,30150.00 ,30300.00 ,29600.00 ,23180.00 ,577324.00 ,17266312100.00 ,18.67 ,0.69 ,0.86 ,6.12 ,10.36 ,2.14 ,40.22 
351113,14680,(주)한솔케미칼,232500.00 ,232500.00 ,236500.00 ,230000.00 ,184860.00 ,37193.00 ,8634615500.00 ,24.53 ,5.64 ,5.34 ,19.32 ,17.09 ,0.76 ,40.23 
351350,11780,금호석유화학(주),216000.00 ,215500.00 ,221500.00 ,214000.00 ,155520.00 ,354376.00 ,76754484000.00 ,13.89 ,1.73 ,3.41 ,9.49 ,9.41 ,1.56 ,65.71 
355399,6280,(주)녹십자,321500.00 ,325000.00 ,330000.00 ,319500.00 ,235800.00 ,59980.00 ,19386078500.00 ,68.84 ,2.99 ,3.73 ,74.94 ,45.81 ,0.46 ,73.11 
361267,26960,(주)동서,29700.00 ,30000.00 ,30100.00 ,29600.00 ,21030.00 ,184086.00 ,5482309600.00 ,25.08 ,6.64 ,2.15 ,38.81 ,81.01 ,2.33 ,46.02 
370380,10130,고려아연(주),426500.00 ,434000.00 ,434000.00 ,423000.00 ,338520.00 ,56007.00 ,23928581500.00 ,13.43 ,1.33 ,1.21 ,18.81 ,7.54 ,3.29 ,31.62 
380130,12330,현대모비스(주),276500.00 ,278500.00 ,279500.00 ,275000.00 ,213940.00 ,459337.00 ,1.27E+11,22.14 ,1.12 ,1.15 ,17.00 ,14.27 ,1.37 ,43.66 
380687,11070,엘지이노텍(주),227500.00 ,226500.00 ,229500.00 ,222500.00 ,169090.00 ,161949.00 ,36628871000.00 ,28.87 ,0.58 ,2.72 ,6.91 ,5.02 ,0.31 ,43.10 
380725,5930,삼성전자(주),79400.00 ,79600.00 ,79800.00 ,79000.00 ,63920.00 ,22720577.00 ,1.8E+12,34.54 ,3.24 ,3.06 ,13.20 ,13.74 ,2.43 ,24.61 
380911,270,기아(주),86000.00 ,86000.00 ,86600.00 ,85200.00 ,64300.00 ,2233854.00 ,1.91E+11,45.05 ,1.00 ,1.66 ,91.93 ,12.65 ,1.15 ,46.81 
380954,5380,현대자동차(주),226000.00 ,227500.00 ,229000.00 ,225000.00 ,174420.00 ,1137429.00 ,2.57E+11,112.66 ,1.18 ,1.27 ,7.67 ,16.49 ,1.25 ,45.12 
383511,660,에스케이하이닉스(주),119500.00 ,120500.00 ,120500.00 ,118000.00 ,92340.00 ,4823577.00 ,5.73E+11,19.38 ,2.68 ,1.87 ,7.51 ,6.66 ,0.92 ,36.66 
387586,90430,(주)아모레퍼시픽,239500.00 ,243500.00 ,244000.00 ,238000.00 ,193050.00 ,256169.00 ,61379863500.00 ,157.15 ,5.44 ,3.90 ,43.48 ,46.09 ,0.33 ,35.53 
388742,14820,동원시스템즈(주),42700.00 ,42600.00 ,42800.00 ,41550.00 ,31370.00 ,42147.00 ,1773218050.00 ,26.96 ,1.89 ,2.79 ,18.90 ,14.16 ,1.39 ,56.72 
520047,51600,한전KPS(주),41800.00 ,41150.00 ,42550.00 ,41050.00 ,32760.00 ,527999.00 ,22051829150.00 ,21.90 ,1.45 ,1.81 ,25.36 ,10.67 ,2.74 ,30.79 
620084,4170,(주)신세계,272000.00 ,272000.00 ,272500.00 ,266500.00 ,215280.00 ,103919.00 ,27993378500.00 ,12.78 ,1.83 ,0.75 ,9.98 ,8.16 ,0.55 ,31.46 
622850,36570,(주)엔씨소프트,800000.00 ,829000.00 ,830000.00 ,797000.00 ,633840.00 ,168113.00 ,1.36E+11,26.27 ,7.35 ,5.56 ,22.11 ,18.07 ,1.00 ,34.98 
810045,7070,(주)지에스리테일,36350.00 ,36200.00 ,36450.00 ,35850.00 ,28620.00 ,343924.00 ,12401765550.00 ,15.31 ,0.33 ,1.26 ,3.81 ,3.37 ,2.48 ,26.77 
810193,30200,(주)케이티,32150.00 ,32300.00 ,32600.00 ,31900.00 ,26000.00 ,1464984.00 ,47144436100.00 ,11.85 ,0.44 ,0.72 ,1.79 ,1.90 ,3.89 ,21.15 
820032,30000,(주)제일기획,24450.00 ,24450.00 ,24600.00 ,23850.00 ,19380.00 ,421523.00 ,10182872550.00 ,20.93 ,2.84 ,4.00 ,16.10 ,26.81 ,3.02 ,31.38 
820482,12750,(주)에스원,81400.00 ,83200.00 ,83700.00 ,80700.00 ,63380.00 ,114822.00 ,9389253200.00 ,20.70 ,1.26 ,3.32 ,8.26 ,7.70 ,2.73 ,21.62 
820717,18260,삼성에스디에스(주),182000.00 ,182000.00 ,183500.00 ,179500.00 ,143520.00 ,181142.00 ,32812901000.00 ,52.80 ,3.09 ,2.86 ,20.90 ,16.31 ,1.32 ,31.90 
C46093,178920,피아이첨단소재(주),54100.00 ,53000.00 ,55700.00 ,52700.00 ,40810.00 ,289256.00 ,15548857800.00 ,38.07 ,6.07 ,5.85 ,19.63 ,19.48 ,1.31 ,37.99 
C89248,111770,(주)영원무역,40200.00 ,41050.00 ,41400.00 ,39800.00 ,30960.00 ,278480.00 ,11182908200.00 ,29.62 ,1.55 ,1.41 ,11.91 ,14.24 ,1.23 ,42.31 
H32072,139480,(주)이마트,152000.00 ,153500.00 ,154000.00 ,151000.00 ,120900.00 ,220966.00 ,33600891500.00 ,7.69 ,0.29 ,0.47 ,4.67 ,5.11 ,1.27 ,34.94 
I66472,161390,한국타이어앤테크놀로지(주),49800.00 ,49950.00 ,50900.00 ,49150.00 ,37070.00 ,255021.00 ,12684681050.00 ,70.04 ,2.14 ,1.33 ,19.52 ,21.18 ,1.29 ,47.56 
IQ7228,271560,(주)오리온,117000.00 ,118000.00 ,118500.00 ,116500.00 ,92430.00 ,103246.00 ,12107249000.00 ,61.13 ,6.01 ,5.98 ,35.20 ,29.02 ,0.64 ,32.75 
IV0057,280360,롯데웰푸드(주),138000.00 ,138000.00 ,139500.00 ,135000.00 ,102120.00 ,11441.00 ,1568523500.00 ,24.22 ,0.58 ,0.74 ,5.87 ,5.46 ,1.16 ,29.35 
L07656,185750,(주)종근당,133500.00 ,132500.00 ,134000.00 ,131000.00 ,96480.00 ,76513.00 ,10121935000.00 ,16.28 ,1.11 ,2.72 ,13.49 ,9.78 ,0.74 ,72.82 
1471,33780,(주)케이티앤지,83700.00 ,83000.00 ,83700.00 ,82900.00 ,66720.00 ,263512.00 ,22010052100.00 ,9.79 ,3.06 ,1.44 ,8.87 ,7.17 ,5.18 ,17.23 
64847,32640,(주)LG유플러스,14750.00 ,14750.00 ,14800.00 ,14650.00 ,11540.00 ,977675.00 ,14373927200.00 ,14.24 ,0.52 ,0.99 ,2.74 ,2.15 ,3.05 ,24.96 
86512,69960,(주)현대백화점,83100.00 ,83700.00 ,83700.00 ,82700.00 ,65130.00 ,87993.00 ,7309479400.00 ,18.08 ,1.48 ,0.51 ,7.04 ,6.83 ,1.14 ,30.10 
88102,20000,(주)한섬,40900.00 ,40500.00 ,41300.00 ,40500.00 ,31190.00 ,59845.00 ,2449953850.00 ,10.39 ,0.75 ,1.00 ,5.91 ,5.70 ,0.98 ,36.85 
162210,51900,(주)LG생활건강,1713000.00 ,1695000.00 ,1715000.00 ,1693000.00 ,1359200.00 ,16940.00 ,28902765000.00 ,46.42 ,6.50 ,10.60 ,35.60 ,32.75 ,0.60 ,27.03 
163890,86280,현대글로비스(주),203000.00 ,203500.00 ,204000.00 ,200500.00 ,152440.00 ,80619.00 ,16284452500.00 ,14.60 ,0.59 ,1.79 ,9.87 ,9.60 ,1.72 ,50.17 
170258,57050,(주)현대홈쇼핑,86300.00 ,86700.00 ,87300.00 ,86200.00 ,66570.00 ,17958.00 ,1552395800.00 ,15.42 ,0.91 ,0.71 ,6.23 ,5.93 ,2.43 ,30.66 
208389,69260,티케이지휴켐스(주),23950.00 ,24000.00 ,24150.00 ,23550.00 ,18160.00 ,387756.00 ,9235111250.00 ,18.65 ,1.55 ,1.49 ,10.20 ,7.26 ,3.92 ,51.30 
251763,68270,(주)셀트리온,269000.00 ,264500.00 ,272000.00 ,262500.00 ,197210.00 ,578040.00 ,1.55E+11,70.81 ,21.28 ,15.56 ,112.67 ,41.51 ,0.01 ,46.12 
310123,4370,(주)농심,337500.00 ,335000.00 ,344500.00 ,331500.00 ,265200.00 ,146194.00 ,49374887000.00 ,21.03 ,0.93 ,1.05 ,10.63 ,12.04 ,1.13 ,21.80 
310140,3230,삼양식품(주),95000.00 ,96400.00 ,99800.00 ,95000.00 ,70300.00 ,268290.00 ,26067893800.00 ,12.36 ,1.12 ,2.28 ,10.18 ,7.88 ,0.84 ,26.03 
310301,7310,(주)오뚜기,558000.00 ,564000.00 ,572000.00 ,552000.00 ,435240.00 ,27455.00 ,15399534000.00 ,13.75 ,0.82 ,1.60 ,42.18 ,8.41 ,1.33 ,17.97 
350338,4000,롯데정밀화학(주),76800.00 ,73500.00 ,77800.00 ,73400.00 ,57250.00 ,660712.00 ,50633555000.00 ,12.16 ,1.55 ,1.31 ,7.67 ,7.99 ,1.93 ,43.72 
350354,990,(주)DB하이텍,63400.00 ,65200.00 ,65200.00 ,62800.00 ,50310.00 ,2146507.00 ,1.37E+11,16.62 ,2.94 ,3.65 ,8.44 ,7.84 ,0.54 ,48.78 
350559,5250,(주)녹십자홀딩스,34050.00 ,33650.00 ,34500.00 ,33400.00 ,25010.00 ,205487.00 ,6990144750.00 ,30.68 ,20.51 ,2.69 ,32.73 ,35.75 ,1.40 ,70.89 
350893,880,(주)한화,30600.00 ,30500.00 ,30800.00 ,30350.00 ,23290.00 ,160544.00 ,4908005250.00 ,19.04 ,0.70 ,0.87 ,6.25 ,10.57 ,2.10 ,39.94 
351113,14680,(주)한솔케미칼,250000.00 ,253000.00 ,254500.00 ,244500.00 ,194610.00 ,72251.00 ,18064350500.00 ,26.37 ,6.06 ,5.74 ,20.77 ,18.37 ,0.71 ,40.05 
351350,11780,금호석유화학(주),219000.00 ,221000.00 ,225000.00 ,217500.00 ,158400.00 ,302601.00 ,66703022500.00 ,14.08 ,1.75 ,3.45 ,9.63 ,9.54 ,1.54 ,64.45 
355399,6280,(주)녹십자,319000.00 ,320500.00 ,321500.00 ,317500.00 ,231480.00 ,56411.00 ,17980705500.00 ,68.31 ,2.97 ,3.70 ,74.35 ,45.46 ,0.46 ,69.91 
361267,26960,(주)동서,29800.00 ,29650.00 ,29800.00 ,29500.00 ,20790.00 ,87810.00 ,2602499200.00 ,25.17 ,6.67 ,2.15 ,38.94 ,81.29 ,2.32 ,45.25 
370380,10130,고려아연(주),489000.00 ,490000.00 ,500000.00 ,486000.00 ,386100.00 ,76391.00 ,37587830000.00 ,15.40 ,1.53 ,1.39 ,21.57 ,8.65 ,2.87 ,33.57 
380130,12330,현대모비스(주),284500.00 ,284000.00 ,285000.00 ,283000.00 ,217740.00 ,120287.00 ,34176121000.00 ,22.78 ,1.16 ,1.19 ,17.50 ,14.68 ,1.34 ,43.05 
380687,11070,엘지이노텍(주),241000.00 ,240500.00 ,244500.00 ,237000.00 ,177970.00 ,240091.00 ,57736665500.00 ,30.58 ,0.61 ,2.88 ,7.32 ,5.32 ,0.29 ,43.49 
380725,5930,삼성전자(주),79800.00 ,80100.00 ,80100.00 ,79500.00 ,64480.00 ,10859399.00 ,8.66E+11,34.71 ,3.26 ,3.07 ,13.26 ,13.81 ,2.42 ,24.52 
380911,270,기아(주),87100.00 ,87700.00 ,87700.00 ,86700.00 ,65260.00 ,1345746.00 ,1.17E+11,45.63 ,1.02 ,1.68 ,93.11 ,12.81 ,1.14 ,46.46 
380954,5380,현대자동차(주),230000.00 ,230000.00 ,230500.00 ,228000.00 ,175940.00 ,468595.00 ,1.07E+11,114.66 ,1.20 ,1.30 ,7.81 ,16.79 ,1.22 ,44.47 
383511,660,에스케이하이닉스(주),121500.00 ,122000.00 ,122500.00 ,120500.00 ,93860.00 ,2905546.00 ,3.52E+11,19.70 ,2.72 ,1.90 ,7.63 ,6.77 ,0.90 ,36.77 
387586,90430,(주)아모레퍼시픽,244500.00 ,243000.00 ,245500.00 ,242000.00 ,191100.00 ,89551.00 ,21846621500.00 ,160.43 ,5.55 ,3.98 ,44.39 ,47.05 ,0.32 ,35.22 
388742,14820,동원시스템즈(주),46050.00 ,45500.00 ,46450.00 ,44600.00 ,33630.00 ,74478.00 ,3401466900.00 ,29.07 ,2.03 ,3.01 ,20.39 ,15.27 ,1.29 ,57.52 
520047,51600,한전KPS(주),43000.00 ,43000.00 ,43750.00 ,42550.00 ,33540.00 ,250904.00 ,10818064100.00 ,22.52 ,1.49 ,1.86 ,26.09 ,10.97 ,2.67 ,31.01 
620084,4170,(주)신세계,282000.00 ,279000.00 ,282000.00 ,276000.00 ,218010.00 ,68547.00 ,19194282000.00 ,13.25 ,1.90 ,0.78 ,10.35 ,8.46 ,0.53 ,31.36 
622850,36570,(주)엔씨소프트,839000.00 ,818000.00 ,840000.00 ,806000.00 ,611040.00 ,215329.00 ,1.79E+11,27.55 ,7.71 ,5.83 ,23.19 ,18.95 ,0.96 ,35.02 
810045,7070,(주)지에스리테일,36950.00 ,37200.00 ,37700.00 ,36450.00 ,29010.00 ,808174.00 ,29863743000.00 ,15.56 ,0.33 ,1.28 ,3.87 ,3.42 ,2.44 ,26.79 
810193,30200,(주)케이티,33050.00 ,32950.00 ,33200.00 ,32800.00 ,26400.00 ,636895.00 ,21045619100.00 ,12.18 ,0.45 ,0.74 ,1.84 ,1.96 ,3.78 ,21.13 
820032,30000,(주)제일기획,25350.00 ,25350.00 ,25550.00 ,25000.00 ,19960.00 ,295541.00 ,7456691350.00 ,21.70 ,2.95 ,4.15 ,16.69 ,27.80 ,2.92 ,31.40 
820482,12750,(주)에스원,82800.00 ,83000.00 ,83300.00 ,82800.00 ,63300.00 ,87758.00 ,7283526000.00 ,21.06 ,1.28 ,3.37 ,8.40 ,7.83 ,2.69 ,21.63 
820717,18260,삼성에스디에스(주),185500.00 ,185000.00 ,185500.00 ,183500.00 ,145470.00 ,96269.00 ,17761847000.00 ,53.81 ,3.15 ,2.91 ,21.30 ,16.62 ,1.29 ,31.76 
C46093,178920,피아이첨단소재(주),55200.00 ,55300.00 ,56300.00 ,54500.00 ,42100.00 ,202294.00 ,11188593700.00 ,38.85 ,6.19 ,5.97 ,20.03 ,19.88 ,1.29 ,36.60 
C89248,111770,(주)영원무역,41400.00 ,41350.00 ,41950.00 ,41150.00 ,31220.00 ,102280.00 ,4226595800.00 ,30.51 ,1.59 ,1.46 ,12.27 ,14.66 ,1.20 ,42.03 
H32072,139480,(주)이마트,161500.00 ,159000.00 ,162000.00 ,157500.00 ,124020.00 ,158824.00 ,25476872000.00 ,8.18 ,0.31 ,0.50 ,4.97 ,5.43 ,1.20 ,34.83 
I66472,161390,한국타이어앤테크놀로지(주),50800.00 ,50700.00 ,51700.00 ,50400.00 ,38030.00 ,185008.00 ,9375427500.00 ,71.45 ,2.18 ,1.35 ,19.91 ,21.60 ,1.26 ,47.46 
IQ7228,271560,(주)오리온,120500.00 ,121000.00 ,123500.00 ,120500.00 ,95160.00 ,88394.00 ,10734078000.00 ,62.96 ,6.19 ,6.16 ,36.25 ,29.89 ,0.62 ,32.26 
IV0057,280360,롯데웰푸드(주),144000.00 ,142000.00 ,145000.00 ,141500.00 ,104340.00 ,15650.00 ,2255043750.00 ,25.28 ,0.60 ,0.77 ,6.13 ,5.70 ,1.11 ,29.41 
L07656,185750,(주)종근당,135500.00 ,136500.00 ,137000.00 ,135000.00 ,98640.00 ,35053.00 ,4758717500.00 ,16.53 ,1.13 ,2.76 ,13.70 ,9.92 ,0.73 ,72.41 
1471,33780,(주)케이티앤지,82900.00 ,82700.00 ,83200.00 ,82700.00 ,66320.00 ,226455.00 ,18771153800.00 ,9.69 ,3.03 ,1.42 ,8.79 ,7.10 ,5.23 ,17.09 
64847,32640,(주)LG유플러스,14950.00 ,15100.00 ,15100.00 ,14900.00 ,11810.00 ,930520.00 ,13960256050.00 ,14.43 ,0.53 ,1.00 ,2.78 ,2.18 ,3.01 ,24.80 
86512,69960,(주)현대백화점,81700.00 ,81200.00 ,82000.00 ,81200.00 ,63960.00 ,58670.00 ,4781236000.00 ,17.78 ,1.45 ,0.50 ,6.92 ,6.72 ,1.16 ,30.08 
88102,20000,(주)한섬,39000.00 ,39650.00 ,39650.00 ,38700.00 ,30170.00 ,76118.00 ,2971395850.00 ,9.91 ,0.72 ,0.96 ,5.64 ,5.44 ,1.03 ,36.76 
162210,51900,(주)LG생활건강,1527000.00 ,1591000.00 ,1592000.00 ,1527000.00 ,1301600.00 ,166903.00 ,2.57E+11,41.38 ,5.79 ,9.45 ,31.73 ,29.19 ,0.68 ,27.37 
163890,86280,현대글로비스(주),200000.00 ,201500.00 ,202500.00 ,198000.00 ,148740.00 ,91619.00 ,18303426500.00 ,14.39 ,0.58 ,1.77 ,9.72 ,9.46 ,1.75 ,48.86 
